ANYO;MES;COD_PROV;DESC_PROV;COD_MUN;DESC_MUN;COD_NIVEL;DESC_NIVEL;DEMANDANTES
2017;02;03;ALICANTE;014;ALICANTE/ALACANT;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;1251
2017;02;03;ALICANTE;014;ALICANTE/ALACANT;52;TÍTULOS PROPIOS DE LAS UNIVERSIDADES Y OTRAS ENSEÑANZAS QUE PRECISAN DEL TÍTULO DE BACHILLER (2 Y MÁS AÑOS).;15
2017;02;03;ALICANTE;014;ALICANTE/ALACANT;53;ENSEÑANZAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA FORMACIÓN PROFESIONAL DE GRADO SUPERIOR PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;14
2017;02;03;ALICANTE;014;ALICANTE/ALACANT;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);877
2017;02;03;ALICANTE;014;ALICANTE/ALACANT;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);1111
2017;02;03;ALICANTE;014;ALICANTE/ALACANT;56;ESTUDIOS OFICIALES DE ESPECIALIZACIÓN PROFESIONAL.;14
2017;02;03;ALICANTE;014;ALICANTE/ALACANT;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;169
2017;02;03;ALICANTE;014;ALICANTE/ALACANT;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;145
2017;02;03;ALICANTE;014;ALICANTE/ALACANT;61;DOCTORADO UNIVERSITARIO.;25
2017;02;03;ALICANTE;014;ALICANTE/ALACANT;80;SIN ESTUDIOS;330
2017;02;03;ALICANTE;015;ALMORADI;11;ESTUDIOS PRIMARIOS INCOMPLETOS;196
2017;02;03;ALICANTE;015;ALMORADI;12;ESTUDIOS PRIMARIOS COMPLETOS;187
2017;02;03;ALICANTE;015;ALMORADI;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;3
2017;02;03;ALICANTE;015;ALMORADI;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;1075
2017;02;03;ALICANTE;015;ALMORADI;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;345
2017;02;03;ALICANTE;015;ALMORADI;32;ENSEÑANZAS DE BACHILLERATO;59
2017;02;03;ALICANTE;015;ALMORADI;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;71
2017;02;03;ALICANTE;015;ALMORADI;34;ENSEÑANZAS DE GRADO MEDIO DE MÚSICA Y DANZA;0
2017;02;03;ALICANTE;015;ALMORADI;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;58
2017;02;03;ALICANTE;015;ALMORADI;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);36
2017;02;03;ALICANTE;015;ALMORADI;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);37
2017;02;03;ALICANTE;015;ALMORADI;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;5
2017;02;03;ALICANTE;015;ALMORADI;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;7
2017;02;03;ALICANTE;015;ALMORADI;80;SIN ESTUDIOS;108
2017;02;03;ALICANTE;016;ALMUDAINA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;2
2017;02;03;ALICANTE;016;ALMUDAINA;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;0
2017;02;03;ALICANTE;016;ALMUDAINA;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);0
2017;02;03;ALICANTE;017;ALQUERIA D'ASNAR, L';12;ESTUDIOS PRIMARIOS COMPLETOS;2
2017;02;03;ALICANTE;017;ALQUERIA D'ASNAR, L';22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;15
2017;02;03;ALICANTE;017;ALQUERIA D'ASNAR, L';23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;12
2017;02;03;ALICANTE;017;ALQUERIA D'ASNAR, L';32;ENSEÑANZAS DE BACHILLERATO;4
2017;02;03;ALICANTE;017;ALQUERIA D'ASNAR, L';33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;2
2017;02;03;ALICANTE;017;ALQUERIA D'ASNAR, L';51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;6
2017;02;03;ALICANTE;017;ALQUERIA D'ASNAR, L';54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);2
2017;02;03;ALICANTE;017;ALQUERIA D'ASNAR, L';80;SIN ESTUDIOS;1
2017;02;03;ALICANTE;018;ALTEA;11;ESTUDIOS PRIMARIOS INCOMPLETOS;14
2017;02;03;ALICANTE;018;ALTEA;12;ESTUDIOS PRIMARIOS COMPLETOS;71
2017;02;03;ALICANTE;018;ALTEA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;1139
2017;02;03;ALICANTE;018;ALTEA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;203
2017;02;03;ALICANTE;018;ALTEA;32;ENSEÑANZAS DE BACHILLERATO;71
2017;02;03;ALICANTE;018;ALTEA;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;52
2017;02;03;ALICANTE;018;ALTEA;34;ENSEÑANZAS DE GRADO MEDIO DE MÚSICA Y DANZA;1
2017;02;03;ALICANTE;018;ALTEA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;57
2017;02;03;ALICANTE;018;ALTEA;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);32
2017;02;03;ALICANTE;018;ALTEA;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);54
2017;02;03;ALICANTE;018;ALTEA;56;ESTUDIOS OFICIALES DE ESPECIALIZACIÓN PROFESIONAL.;0
2017;02;03;ALICANTE;018;ALTEA;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;13
2017;02;03;ALICANTE;018;ALTEA;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;10
2017;02;03;ALICANTE;018;ALTEA;61;DOCTORADO UNIVERSITARIO.;1
2017;02;03;ALICANTE;018;ALTEA;80;SIN ESTUDIOS;2
2017;02;03;ALICANTE;019;ASPE;11;ESTUDIOS PRIMARIOS INCOMPLETOS;140
2017;02;03;ALICANTE;019;ASPE;12;ESTUDIOS PRIMARIOS COMPLETOS;185
2017;02;03;ALICANTE;019;ASPE;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;4
2017;02;03;ALICANTE;019;ASPE;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;858
2017;02;03;ALICANTE;019;ASPE;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;652
2017;02;03;ALICANTE;019;ASPE;32;ENSEÑANZAS DE BACHILLERATO;135
2017;02;03;ALICANTE;019;ASPE;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;124
2017;02;03;ALICANTE;019;ASPE;34;ENSEÑANZAS DE GRADO MEDIO DE MÚSICA Y DANZA;2
2017;02;03;ALICANTE;019;ASPE;41;ENSEÑANZAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA TITULACIÓN DE ESTUDIOS SECUNDARIOS DE 2ª ETAPA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;2
2017;02;03;ALICANTE;019;ASPE;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;85
2017;02;03;ALICANTE;019;ASPE;53;ENSEÑANZAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA FORMACIÓN PROFESIONAL DE GRADO SUPERIOR PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;1
2017;02;03;ALICANTE;019;ASPE;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);46
2017;02;03;ALICANTE;019;ASPE;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);53
2017;02;03;ALICANTE;019;ASPE;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;11
2017;02;03;ALICANTE;019;ASPE;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;9
2017;02;03;ALICANTE;019;ASPE;61;DOCTORADO UNIVERSITARIO.;1
2017;02;03;ALICANTE;019;ASPE;80;SIN ESTUDIOS;13
2017;02;03;ALICANTE;020;BALONES;12;ESTUDIOS PRIMARIOS COMPLETOS;1
2017;02;03;ALICANTE;020;BALONES;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;6
2017;02;03;ALICANTE;020;BALONES;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;5
2017;02;03;ALICANTE;020;BALONES;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;1
2017;02;03;ALICANTE;020;BALONES;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);1
2017;02;03;ALICANTE;021;BANYERES DE MARIOLA;11;ESTUDIOS PRIMARIOS INCOMPLETOS;12
2017;02;03;ALICANTE;021;BANYERES DE MARIOLA;12;ESTUDIOS PRIMARIOS COMPLETOS;32
2017;02;03;ALICANTE;021;BANYERES DE MARIOLA;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;1
2017;02;03;ALICANTE;021;BANYERES DE MARIOLA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;170
2017;02;03;ALICANTE;021;BANYERES DE MARIOLA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;93
2017;02;03;ALICANTE;021;BANYERES DE MARIOLA;31;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA TITULACIÓN DE ESTUDIOS SECUNDARIOS DE PRIMERA ETAPA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;0
2017;02;03;ALICANTE;021;BANYERES DE MARIOLA;32;ENSEÑANZAS DE BACHILLERATO;20
2017;02;03;ALICANTE;021;BANYERES DE MARIOLA;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;31
2017;02;03;ALICANTE;021;BANYERES DE MARIOLA;34;ENSEÑANZAS DE GRADO MEDIO DE MÚSICA Y DANZA;0
2017;02;03;ALICANTE;021;BANYERES DE MARIOLA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;17
2017;02;03;ALICANTE;021;BANYERES DE MARIOLA;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);7
2017;02;03;ALICANTE;021;BANYERES DE MARIOLA;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);17
2017;02;03;ALICANTE;021;BANYERES DE MARIOLA;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;8
2017;02;03;ALICANTE;021;BANYERES DE MARIOLA;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;4
2017;02;03;ALICANTE;021;BANYERES DE MARIOLA;80;SIN ESTUDIOS;1
2017;02;03;ALICANTE;022;BENASAU;11;ESTUDIOS PRIMARIOS INCOMPLETOS;1
2017;02;03;ALICANTE;022;BENASAU;12;ESTUDIOS PRIMARIOS COMPLETOS;2
2017;02;03;ALICANTE;022;BENASAU;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;4
2017;02;03;ALICANTE;022;BENASAU;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;2
2017;02;03;ALICANTE;022;BENASAU;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;2
2017;02;03;ALICANTE;022;BENASAU;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;1
2017;02;03;ALICANTE;022;BENASAU;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;1
2017;02;03;ALICANTE;023;BENEIXAMA;11;ESTUDIOS PRIMARIOS INCOMPLETOS;4
2017;02;03;ALICANTE;023;BENEIXAMA;12;ESTUDIOS PRIMARIOS COMPLETOS;9
2017;02;03;ALICANTE;023;BENEIXAMA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;41
2017;02;03;ALICANTE;023;BENEIXAMA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;22
2017;02;03;ALICANTE;023;BENEIXAMA;32;ENSEÑANZAS DE BACHILLERATO;3
2017;02;03;ALICANTE;023;BENEIXAMA;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;5
2017;02;03;ALICANTE;023;BENEIXAMA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;4
2017;02;03;ALICANTE;023;BENEIXAMA;53;ENSEÑANZAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA FORMACIÓN PROFESIONAL DE GRADO SUPERIOR PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;1
2017;02;03;ALICANTE;023;BENEIXAMA;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);2
2017;02;03;ALICANTE;023;BENEIXAMA;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;0
2017;02;03;ALICANTE;023;BENEIXAMA;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;2
2017;02;03;ALICANTE;024;BENEJUZAR;11;ESTUDIOS PRIMARIOS INCOMPLETOS;39
2017;02;03;ALICANTE;024;BENEJUZAR;12;ESTUDIOS PRIMARIOS COMPLETOS;52
2017;02;03;ALICANTE;024;BENEJUZAR;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;1
2017;02;03;ALICANTE;024;BENEJUZAR;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;229
2017;02;03;ALICANTE;024;BENEJUZAR;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;92
2017;02;03;ALICANTE;024;BENEJUZAR;32;ENSEÑANZAS DE BACHILLERATO;13
2017;02;03;ALICANTE;024;BENEJUZAR;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;29
2017;02;03;ALICANTE;024;BENEJUZAR;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;15
2017;02;03;ALICANTE;024;BENEJUZAR;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);6
2017;02;03;ALICANTE;024;BENEJUZAR;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);9
2017;02;03;ALICANTE;024;BENEJUZAR;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;4
2017;02;03;ALICANTE;024;BENEJUZAR;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;2
2017;02;03;ALICANTE;024;BENEJUZAR;80;SIN ESTUDIOS;16
2017;02;03;ALICANTE;025;BENFERRI;11;ESTUDIOS PRIMARIOS INCOMPLETOS;5
2017;02;03;ALICANTE;025;BENFERRI;12;ESTUDIOS PRIMARIOS COMPLETOS;16
2017;02;03;ALICANTE;025;BENFERRI;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;1
2017;02;03;ALICANTE;025;BENFERRI;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;70
2017;02;03;ALICANTE;025;BENFERRI;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;24
2017;02;03;ALICANTE;025;BENFERRI;32;ENSEÑANZAS DE BACHILLERATO;8
2017;02;03;ALICANTE;025;BENFERRI;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;11
2017;02;03;ALICANTE;025;BENFERRI;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;13
2017;02;03;ALICANTE;025;BENFERRI;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);3
2017;02;03;ALICANTE;025;BENFERRI;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);1
2017;02;03;ALICANTE;025;BENFERRI;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;1
2017;02;03;ALICANTE;025;BENFERRI;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;1
2017;02;03;ALICANTE;025;BENFERRI;80;SIN ESTUDIOS;2
2017;02;03;ALICANTE;026;BENIARBEIG;11;ESTUDIOS PRIMARIOS INCOMPLETOS;2
2017;02;03;ALICANTE;026;BENIARBEIG;12;ESTUDIOS PRIMARIOS COMPLETOS;5
2017;02;03;ALICANTE;026;BENIARBEIG;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;3
2017;02;03;ALICANTE;026;BENIARBEIG;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;67
2017;02;03;ALICANTE;026;BENIARBEIG;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;31
2017;02;03;ALICANTE;026;BENIARBEIG;31;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA TITULACIÓN DE ESTUDIOS SECUNDARIOS DE PRIMERA ETAPA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;1
2017;02;03;ALICANTE;026;BENIARBEIG;32;ENSEÑANZAS DE BACHILLERATO;12
2017;02;03;ALICANTE;026;BENIARBEIG;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;10
2017;02;03;ALICANTE;026;BENIARBEIG;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;3
2017;02;03;ALICANTE;026;BENIARBEIG;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);3
2017;02;03;ALICANTE;026;BENIARBEIG;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;1
2017;02;03;ALICANTE;026;BENIARBEIG;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;0
2017;02;03;ALICANTE;027;BENIARDA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;3
2017;02;03;ALICANTE;027;BENIARDA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;2
2017;02;03;ALICANTE;027;BENIARDA;32;ENSEÑANZAS DE BACHILLERATO;1
2017;02;03;ALICANTE;027;BENIARDA;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;1
2017;02;03;ALICANTE;027;BENIARDA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;0
2017;02;03;ALICANTE;027;BENIARDA;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);0
2017;02;03;ALICANTE;027;BENIARDA;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);2
2017;02;03;ALICANTE;028;BENIARRES;11;ESTUDIOS PRIMARIOS INCOMPLETOS;1
2017;02;03;ALICANTE;028;BENIARRES;12;ESTUDIOS PRIMARIOS COMPLETOS;10
2017;02;03;ALICANTE;028;BENIARRES;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;36
2017;02;03;ALICANTE;028;BENIARRES;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;18
2017;02;03;ALICANTE;028;BENIARRES;32;ENSEÑANZAS DE BACHILLERATO;1
2017;02;03;ALICANTE;028;BENIARRES;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;7
2017;02;03;ALICANTE;028;BENIARRES;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;3
